0.000000,4864,4231,-5
0.016667,4861,4168,641
0.033333,4889,4088,1282
0.050000,4889,4083,1282
0.066667,4887,4081,1279
0.083333,4887,4080,1282
0.100000,4890,4077,1285
0.116667,4890,4076,1288
0.133333,4889,4075,1285
0.150000,4887,4072,1285
0.166667,4886,4071,1285
0.183333,4886,4071,1282
0.200000,4887,4070,1288
0.216667,4889,4069,1285
0.233333,4892,4067,1285
0.250000,4889,4066,1285
0.266667,4889,4065,1288
0.283333,4887,4065,1285
0.300000,4887,4064,1285
0.316667,4886,4063,1285
0.333333,4886,4061,1288
0.350000,4886,4060,1288
0.366667,4887,4060,1288
0.383333,4890,4059,1288
0.400000,4890,4059,1288
0.416667,4890,4058,1291
0.433333,4889,4058,1291
0.450000,4890,4056,1291
0.466667,4889,4056,1291
0.483333,4887,4056,1291
0.500000,4887,4055,1288
0.516667,4886,4055,1288
0.533333,4886,4053,1288
0.550000,4886,4052,1291
0.566667,4886,4052,1288
0.583333,4886,4052,1291
0.600000,4889,4050,1294
0.616667,4889,4050,1291
0.633333,4892,4049,1291
0.650000,4892,4049,1291
0.666667,4890,4048,1294
0.683333,4889,4048,1294
0.700000,4889,4048,1294
0.716667,4889,4047,1291
0.733333,4887,4047,1291
0.750000,4887,4045,1294
0.766667,4887,4045,1291
0.783333,4887,4045,1291
0.800000,4886,4044,1291
0.816667,4886,4044,1288
0.833333,4886,4043,1294
0.850000,4886,4043,1288
0.866667,4886,4042,1291
0.883333,4887,4042,1291
0.900000,4889,4042,1294
0.916667,4887,4041,1294
0.933333,4889,4041,1291
0.950000,4890,4041,1294
0.966667,4890,4041,1294
0.983333,4890,4039,1297
1.000000,4890,4039,1291
1.016667,4889,4038,1294
1.033333,4889,4038,1294
1.050000,4889,4038,1294
1.066667,4889,4037,1294
1.083333,4887,4037,1297
1.100000,4887,4037,1294
1.116667,4887,4037,1294
1.133333,4887,4036,1294
1.150000,4886,4036,1291
1.166667,4887,4036,1294
1.183333,4887,4036,1294
1.200000,4886,4034,1294
1.216667,4886,4034,1297
1.233333,4886,4034,1294
1.250000,4885,4033,1294
1.266667,4887,4033,1294
1.283333,4886,4032,1297
1.300000,4887,4032,1294
1.316667,4887,4032,1291
1.333333,4889,4032,1294
1.350000,4890,4031,1294
1.366667,4890,4031,1297
1.383333,4890,4031,1294
1.400000,4890,4031,1291
1.416667,4890,4031,1294
1.433333,4889,4031,1294
1.450000,4890,4030,1297
1.466667,4890,4030,1297
1.483333,4889,4030,1297
1.500000,4889,4028,1297
1.516667,4889,4028,1294
1.533333,4889,4028,1297
1.550000,4889,4028,1297
1.566667,4887,4027,1294
1.583333,4887,4027,1300
1.600000,4887,4027,1294
1.616667,4887,4027,1294
1.633333,4887,4027,1294
1.650000,4886,4026,1294
1.666667,4887,4026,1294
1.683333,4886,4026,1291
1.700000,4886,4026,1297
1.716667,4886,4026,1294
1.733333,4886,4025,1294
1.750000,4886,4025,1297
1.766667,4886,4025,1297
1.783333,4886,4025,1297
1.800000,4886,4025,1297
1.816667,4887,4023,1297
1.833333,4887,4023,1294
1.850000,4889,4022,1297
1.866667,4889,4022,1294
1.883333,4889,4022,1294
1.900000,4889,4022,1297
1.916667,4890,4022,1300
1.933333,4890,4022,1297
1.950000,4892,4021,1300
1.966667,4892,4021,1297
1.983333,4890,4021,1300
2.000000,4890,4021,1297
2.016667,4890,4021,1300
2.033333,4890,4021,1297
2.050000,4890,4021,1297
2.066667,4890,4020,1297
2.083333,4889,4020,1294
2.100000,4889,4020,1294
2.116667,4889,4020,1294
2.133333,4889,4020,1297
2.150000,4889,4019,1297
2.166667,4889,4019,1300
2.183333,4889,4019,1297
2.200000,4889,4019,1300
2.216667,4887,4019,1297
2.233333,4887,4019,1300
2.250000,4887,4019,1297
2.266667,4887,4017,1297
2.283333,4886,4017,1297
2.300000,4887,4017,1297
2.316667,4886,4017,1297
2.333333,4886,4017,1294
2.350000,4886,4017,1297
2.366667,4886,4017,1297
2.383333,4886,4017,1294
2.400000,4886,4017,1297
2.416667,4886,4017,1300
2.433333,4886,4016,1300
2.450000,4886,4016,1297
2.466667,4886,4016,1297
2.483333,4886,4016,1297
2.500000,4887,4016,1300
2.516667,4886,4015,1300
2.533333,4887,4015,1297
2.550000,4889,4015,1297
2.566667,4887,4015,1297
2.583333,4887,4014,1297
2.600000,4887,4014,1300
2.616667,4892,4014,1300
2.633333,4890,4014,1297
2.650000,4890,4014,1297
2.666667,4892,4012,1300
2.683333,4890,4012,1303
2.700000,4892,4012,1297
2.716667,4890,4012,1297
2.733333,4892,4012,1300
2.750000,4890,4012,1300
2.766667,4890,4012,1303
2.783333,4890,4012,1300
2.800000,4890,4011,1297
2.816667,4890,4011,1300
2.833333,4890,4011,1297
2.850000,4890,4011,1300
2.866667,4890,4011,1300
2.883333,4889,4010,1300
2.900000,4889,4010,1303
2.916667,4889,4010,1303
2.933333,4889,4010,1297
2.950000,4889,4010,1303
2.966667,4889,4010,1303
2.983333,4889,4009,1300
3.000000,4887,4009,1303
3.016667,4887,4009,1297
3.033333,4887,4009,1300
3.050000,4887,4009,1300
3.066667,4887,4009,1303
3.083333,4886,4009,1300
3.100000,4886,4009,1300
3.116667,4887,4008,1300
3.133333,4886,4008,1300
3.150000,4886,4008,1300
3.166667,4886,4008,1300
3.183333,4886,4008,1297
3.200000,4886,4008,1297
3.216667,4887,4008,1300
3.233333,4886,4008,1300
3.250000,4886,4006,1300
3.266667,4886,4006,1303
3.283333,4886,4006,1300
3.300000,4885,4006,1300
3.316667,4886,4006,1297
3.333333,4886,4006,1300
3.350000,4886,4006,1300
3.366667,4887,4006,1300
3.383333,4886,4005,1303
3.400000,4887,4005,1303
3.416667,4887,4005,1300
3.433333,4889,4005,1303
3.450000,4889,4005,1300
3.466667,4889,4005,1300
3.483333,4887,4005,1303
3.500000,4890,4004,1303
3.516667,4889,4004,1303
3.533333,4890,4004,1300
3.550000,4890,4004,1300
3.566667,4890,4004,1300
3.583333,4890,4004,1300
3.600000,4890,4003,1300
3.616667,4890,4003,1300
3.633333,4890,4003,1303
3.650000,4890,4003,1303
3.666667,4892,4003,1303
3.683333,4890,4003,1306
3.700000,4892,4003,1303
3.716667,4890,4003,1303
3.733333,4892,4003,1303
3.750000,4890,4003,1303
3.766667,4890,4001,1300
3.783333,4890,4001,1303
3.800000,4889,4001,1300
3.816667,4890,4001,1303
3.833333,4890,4001,1300
3.850000,4890,4001,1303
3.866667,4890,4001,1303
3.883333,4889,4001,1300
3.900000,4889,4001,1303
3.916667,4889,4001,1300
3.933333,4889,4001,1303
3.950000,4889,4000,1303
3.966667,4889,4000,1303
3.983333,4889,4000,1300
4.000000,4889,4000,1303
4.016667,4887,4000,1303
4.033333,4887,4000,1300
4.050000,4887,4000,1300
4.066667,4887,3999,1306
4.083333,4887,3999,1300
4.100000,4887,3999,1303
4.116667,4887,3999,1306
4.133333,4887,3999,1300
4.150000,4887,3999,1303
4.166667,4886,3999,1300
4.183333,4887,3999,1300
4.200000,4887,3999,1303
4.216667,4886,3998,1303
4.233333,4886,3998,1303
4.250000,4886,3998,1303
4.266667,4886,3998,1306
4.283333,4886,3998,1303
4.300000,4886,3998,1303
4.316667,4886,3998,1306
4.333333,4886,3998,1303
4.350000,4886,3998,1306
4.366667,4886,3998,1303
4.383333,4886,3998,1303
4.400000,4886,3998,1306
4.416667,4886,3997,1303
4.433333,4886,3997,1306
4.450000,4886,3997,1306
4.466667,4886,3997,1303
4.483333,4886,3997,1303
4.500000,4887,3997,1303
4.516667,4887,3997,1306
4.533333,4886,3997,1303
4.550000,4887,3997,1303
4.566667,4887,3997,1303
4.583333,4887,3997,1306
4.600000,4887,3997,1303
4.616667,4889,3997,1303
4.633333,4889,3995,1303
4.650000,4889,3995,1303
4.666667,4890,3995,1303
4.683333,4890,3995,1306
4.700000,4890,3995,1306
4.716667,4889,3995,1303
4.733333,4892,3995,1303
4.750000,4889,3994,1303
4.766667,4890,3994,1306
4.783333,4890,3994,1309
4.800000,4890,3994,1306
4.816667,4890,3994,1303
4.833333,4890,3993,1303
4.850000,4890,3993,1306
4.866667,4889,3993,1306
4.883333,4890,3993,1306
